,#TimePeriods,#Customer,#Vehicle,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs10n100_3.dat,6,101,4,83087,27556,3.0152,0,18948.7,27556,0.687642,26,79757.5,27517,2.89848,0,18085.3,27517,0.657241,23,79681.4,26738,2.98008,0,18290.1,26738,0.68405,23,83887.1,27484,3.05221,0,18847.8,27484,0.685772,23,81489,27071,3.0102,0,18423.4,27071,0.68056,26,83041.8,26875,3.08993,0,18673.6,26875,0.694833,26,85483.2,27720,3.08381,0,18810.5,27720,0.678589,26,81535.6,27086,3.01025,0,18581.2,27086,0.686009,24,76144.3,27164,2.80313,0,18499.7,27164,0.681037,23,79021,27377,2.8864,0,18422.1,27377,0.672904,24
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs10n100_4.dat,6,101,5,77517.9,27261,2.84355,0,19300.3,27261,0.707981,26,81809.7,27583,2.96595,0,19673.4,27583,0.713243,29,85756.4,27357,3.13471,0,19277.9,27357,0.704678,27,83818.9,27894,3.00491,0,19936.1,27894,0.714708,28,78612,26936,2.91847,0,19241.7,26936,0.714349,26,85115.3,26683,3.18987,0,19524.6,26683,0.731724,27,82671.4,27470,3.00952,0,19161.2,27470,0.697533,28,82098.7,27540,2.98107,0,19629.4,27540,0.712761,28,78678.7,28069,2.80305,0,19738.2,28069,0.703203,27,81286.1,27096,2.99993,0,19197.1,27096,0.708484,28
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs10n100_5.dat,6,101,6,79810.6,27363,2.91673,0,20553.5,27363,0.751143,26,80676.5,26900,2.99913,0,20634.3,26900,0.767075,28,82047.5,27271,3.0086,0,20604.1,27271,0.755532,27,86693.9,27820,3.11624,0,20849.5,27820,0.749444,29,83601,27409,3.05013,0,20604.4,27409,0.75174,29,79866.2,27139,2.94286,0,20478.5,27139,0.75458,25,86905.8,26972,3.22208,0,20560.5,26972,0.762292,28,79827.5,27501,2.90271,0,20670.2,27501,0.751615,29,84415.6,27485,3.07133,0,20893.8,27485,0.760189,28,84777.9,27250,3.11112,0,20632.5,27250,0.757156,27
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs10n200_2.dat,6,201,3,158355,58130,2.72415,0,23324.8,58130,0.401253,44,160723,57124,2.81358,0,23177.9,57124,0.405747,45,155205,56978,2.72395,0,23223.9,56978,0.407594,44,160736,56789,2.83041,0,23187,56789,0.4083,42,162830,56867,2.86335,0,23157.7,56867,0.407225,42,169786,56377,3.01162,0,22986.5,56377,0.407729,43,157546,57377,2.74581,0,23066.2,57377,0.40201,43,157769,56489,2.79291,0,22821.4,56489,0.403997,43,160909,57141,2.816,0,23507.5,57141,0.411395,45,158824,55922,2.8401,0,22894.8,55922,0.409407,43
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs10n200_3.dat,6,201,4,156367,56260,2.77937,0,23886.4,56260,0.424572,66,160205,56341,2.84348,0,24001.5,56341,0.426004,62,167652,56913,2.94576,0,24395.3,56913,0.428641,58,174677,56877,3.07114,0,24472.2,56877,0.430265,56,163560,56848,2.87714,0,24079.6,56848,0.423578,59,160059,57408,2.78809,0,23714,57408,0.413078,52,168053,56008,3.00052,0,23530.2,56008,0.420121,54,167813,57483,2.91936,0,23952.4,57483,0.416687,59,156294,56582,2.76225,0,23544.2,56582,0.416107,54,177649,56494,3.14456,0,24010.2,56494,0.425004,58
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs10n200_4.dat,6,201,5,167805,56872,2.95057,0,24823.8,56872,0.436485,63,156716,56590,2.76933,0,24891.3,56590,0.439854,61,156857,56367,2.78277,0,24941.4,56367,0.442483,62,161803,55941,2.89239,0,24851.1,55941,0.444238,66,160287,57368,2.79401,0,24675,57368,0.430118,65,157672,56436,2.79383,0,25257.5,56436,0.447543,62,160735,57308,2.80476,0,24823,57308,0.43315,62,160450,57086,2.81068,0,25196.7,57086,0.441382,63,155143,56355,2.75295,0,25090.7,56355,0.445226,63,162928,56788,2.86907,0,25151.4,56788,0.442899,69
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs10n200_5.dat,6,201,6,162416,57088,2.84501,0,26486.6,57088,0.463961,67,158863,56673,2.80314,0,26342,56673,0.464807,76,159396,57417,2.77611,0,26340.4,57417,0.458757,70,165224,57088,2.89419,0,26279.9,57088,0.46034,71,168542,57241,2.94443,0,26498.5,57241,0.462929,71,160799,57101,2.81604,0,26598,57101,0.465806,69,169630,57398,2.95533,0,26693.1,57398,0.465052,69,165892,58156,2.85254,0,26781.3,58156,0.460508,72,158471,57669,2.74794,0,26360.2,57669,0.457095,65,157375,57065,2.75782,0,26423.7,57065,0.463046,70
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs10n50_2.dat,6,51,3,39899.3,13266,3.00764,0,13666.5,13266,1.03019,10,41552.4,13282,3.12847,0,13196.8,13282,0.993583,11,41054,13896,2.95437,0,13819.7,13896,0.99451,11,42287.2,13609,3.10729,0,13416.2,13609,0.985831,10,43984.1,13610,3.23175,0,13676.5,13610,1.00488,10,42212,13649,3.09268,0,13577.6,13649,0.994767,10,39790.4,13950,2.85236,0,13542.7,13950,0.970802,10,42899.9,13447,3.19029,0,13641.6,13447,1.01447,10,40694.2,13807,2.94736,0,13252.6,13807,0.959844,9,44592.3,13783,3.23531,0,13312,13783,0.96583,11
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs10n50_3.dat,6,51,4,40601.8,13505,3.00643,0,15382.9,13505,1.13905,12,43140.9,14032,3.07446,0,15057.1,14032,1.07306,13,46328.1,14322,3.23475,0,15848.5,14322,1.10658,13,46757.6,13260,3.52622,0,14739.6,13260,1.11159,12,42063,13146,3.19968,0,14286.5,13146,1.08676,12,42355.6,13507,3.13583,0,15418.5,13507,1.14152,13,44670.6,13520,3.30404,0,15395.9,13520,1.13875,13,46971.8,13369,3.51349,0,14794.6,13369,1.10663,13,39953.3,13752,2.90527,0,15167.8,13752,1.10295,13,40690.6,13209,3.08052,0,14703.2,13209,1.11312,12
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs10n50_4.dat,6,51,5,47100,13549,3.47627,0,16743.7,13549,1.23579,15,44855,13974,3.20989,0,16809.6,13974,1.20292,13,46234.4,13001,3.55622,0,16202.5,13001,1.24625,14,48169.4,13921,3.4602,0,17212.4,13921,1.23643,14,44489.2,14158,3.14233,0,17528.8,14158,1.23809,14,44161.6,13621,3.24217,0,16632.5,13621,1.22109,14,43306.8,13174,3.28729,0,16589.2,13174,1.25924,14,47771.4,13394,3.56662,0,17202.6,13394,1.28435,14,47658.7,13774,3.46005,0,17288.9,13774,1.25518,15,41744,13412,3.11243,0,16705.3,13412,1.24555,14
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs10n50_5.dat,6,51,6,46676.8,13465,3.46652,0,18652.5,13465,1.38526,15,45762.3,13433,3.40671,0,19292.2,13433,1.43618,15,47928.1,14183,3.37926,0,19859.1,14183,1.40021,15,46585.8,13812,3.37285,0,19574.5,13812,1.41721,15,46630.9,13946,3.34367,0,18404.7,13946,1.31971,14,47841.2,13766,3.47532,0,19061.9,13766,1.38471,14,50221.4,13772,3.64663,0,19138.4,13772,1.38966,15,46248,13834,3.34307,0,19767.2,13834,1.42888,15,46908.2,13568,3.45727,0,18946.4,13568,1.3964,15,43750.6,13008,3.36336,0,18142.3,13008,1.3947,14
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs1n100_2.dat,6,101,3,78523.8,28323,2.77244,0,17995.8,28323,0.635378,20,82600.4,28305,2.91823,0,18178.1,28305,0.642222,21,85597.9,28126,3.04337,0,17258.2,28126,0.613604,20,81171.3,27963,2.90281,0,18085.4,27963,0.646762,20,83083.1,28468,2.91847,0,17565,28468,0.617008,21,85298.8,28759,2.96599,0,17771.3,28759,0.617939,20,84481.2,28290,2.98626,0,17485,28290,0.618061,20,83905.4,28330,2.96172,0,18038.3,28330,0.636722,20,76812.8,27802,2.76285,0,17811,27802,0.640636,19,78150.8,27865,2.80462,0,17562.3,27865,0.630264,20
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs1n100_3.dat,6,101,4,83624.2,28020,2.98445,0,18503.2,28020,0.660355,23,85244.7,28538,2.98706,0,18707.2,28538,0.65552,26,80343.3,27950,2.87454,0,18620.9,27950,0.66622,22,82923.4,27969,2.96483,0,18659.3,27969,0.667142,25,77741.3,28519,2.72595,0,19370.3,28519,0.679207,26,84192.2,28355,2.96922,0,18479.9,28355,0.651733,25,80726.7,28299,2.85263,0,18609.3,28299,0.657596,24,79217,27198,2.9126,0,18238.6,27198,0.670587,24,82210.1,28256,2.90948,0,18838.1,28256,0.666693,24,85397,28470,2.99954,0,19338.4,28470,0.679254,25
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs1n100_4.dat,6,101,5,83534.3,28304,2.95132,0,20029.1,28304,0.707643,29,82988.4,28782,2.88334,0,19982,28782,0.694253,28,82298.3,28687,2.86884,0,19978.3,28687,0.696423,30,83836.2,28267,2.96587,0,19672.5,28267,0.695953,31,82473.3,28723,2.87133,0,20366.3,28723,0.709058,29,87773.6,28175,3.1153,0,20273.1,28175,0.719541,29,84141.1,28467,2.95574,0,19861.9,28467,0.697717,29,86995.7,28650,3.0365,0,19818.1,28650,0.69173,26,82122.6,28195,2.91267,0,19889.6,28195,0.70543,27,86854.4,27884,3.11485,0,19922.4,27884,0.714474,27
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs1n100_5.dat,6,101,6,88531.6,28048,3.15643,0,21204,28048,0.755988,28,91638.4,28851,3.17626,0,21553.8,28851,0.747073,31,82653.8,28342,2.9163,0,21040.1,28342,0.742364,28,82441.2,28145,2.92916,0,20804.4,28145,0.739188,31,86125.3,28179,3.05636,0,21300.4,28179,0.755897,29,84230.8,28266,2.97993,0,20942.5,28266,0.740908,28,81623.2,28136,2.90102,0,20798.9,28136,0.739227,31,84979.6,28782,2.95253,0,21450.7,28782,0.745282,28,89548.3,28552,3.13632,0,21334.6,28552,0.74722,28,83062.6,27659,3.0031,0,21353,27659,0.772009,28
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs1n200_2.dat,6,201,3,157192,58154,2.70304,0,24055.4,58154,0.41365,43,148485,57687,2.57398,0,23800.6,57687,0.412582,43,152153,58217,2.61355,0,23753.2,58217,0.408011,45,151975,57860,2.6266,0,23573.3,57860,0.40742,42,151128,58588,2.57951,0,23895,58588,0.407848,45,144365,57023,2.5317,0,23416.4,57023,0.410649,45,165864,56818,2.91921,0,23905.4,56818,0.420736,43,150598,58086,2.59267,0,23270.5,58086,0.400622,39,152213,56933,2.67355,0,23495.8,56933,0.412693,44,151215,57490,2.63028,0,23385,57490,0.406766,41
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs1n200_3.dat,6,201,4,158126,56797,2.78405,0,24322.1,56797,0.428229,55,157426,57471,2.73923,0,24092.9,57471,0.419219,53,155110,57988,2.67487,0,24122.7,57988,0.415995,52,151136,55674,2.71466,0,23780.5,55674,0.427138,53,152034,58116,2.61604,0,23802.6,58116,0.409571,51,155566,58774,2.64686,0,24211.9,58774,0.41195,51,151917,57330,2.64987,0,24045.6,57330,0.419424,54,153483,57833,2.6539,0,23879.8,57833,0.41291,49,153406,57496,2.66812,0,23909.9,57496,0.415854,52,152521,57382,2.65799,0,23665.6,57382,0.412422,50
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs1n200_4.dat,6,201,5,153035,56905,2.6893,0,24410.8,56905,0.428975,54,155717,57702,2.69864,0,24812.9,57702,0.430018,58,157028,57833,2.71521,0,24762.4,57833,0.428172,52,150864,57764,2.61172,0,24916.9,57764,0.431356,58,159546,58065,2.74771,0,24869.5,58065,0.428304,56,151182,57041,2.65042,0,24704.9,57041,0.433108,56,161516,58279,2.77142,0,25042.8,58279,0.429705,56,154063,57426,2.68281,0,24470.5,57426,0.426122,54,152379,58189,2.61869,0,24604.7,58189,0.422842,61,158573,57452,2.7601,0,24685.9,57452,0.429678,59
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs1n200_5.dat,6,201,6,157893,58009,2.72186,0,25537.5,58009,0.440234,60,165681,57572,2.8778,0,25484.8,57572,0.44266,92,161510,57997,2.78481,0,25634.3,57997,0.441994,61,157394,57685,2.72851,0,25859.2,57685,0.448283,63,153541,58165,2.63975,0,25507.7,58165,0.438541,58,158432,57775,2.74223,0,25928,57775,0.448776,64,155774,57716,2.69898,0,25495.9,57716,0.441747,60,154445,57547,2.6838,0,25688,57547,0.446384,60,151817,57551,2.63796,0,24833.1,57551,0.431497,58,158431,56805,2.78902,0,25497.8,56805,0.448865,60
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs1n50_2.dat,6,51,3,39945.7,13215,3.02275,0,14369.1,13215,1.08733,11,42257.2,13122,3.22033,0,13639.7,13122,1.03945,11,43187.6,13206,3.2703,0,14090.7,13206,1.06699,11,44967.3,12987,3.46249,0,14368.9,12987,1.10641,12,41467.2,13270,3.12489,0,14190.2,13270,1.06934,12,41649.7,13259,3.14124,0,14582.8,13259,1.09984,11,41953.5,12944,3.24116,0,13589.6,12944,1.04987,11,44170.7,13207,3.34449,0,14308.8,13207,1.08342,11,40121.3,13075,3.06855,0,13587.6,13075,1.03921,10,42781.1,13491,3.17108,0,14256,13491,1.05671,12
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs1n50_3.dat,6,51,4,43480.8,13492,3.22271,0,16062.7,13492,1.19053,14,38588,13012,2.96557,0,15443.1,13012,1.18683,14,42100.5,13356,3.15218,0,15864.2,13356,1.18779,13,42466.7,12882,3.2966,0,15808.1,12882,1.22714,13,38535.5,13043,2.9545,0,15888.9,13043,1.2182,13,44219.4,13277,3.33053,0,15930,13277,1.19982,15,45385.3,13222,3.43256,0,16248.2,13222,1.22888,14,43276.6,13434,3.22142,0,16273.5,13434,1.21137,14,42362.9,12806,3.30805,0,15164.6,12806,1.18418,13,41583.6,13246,3.13933,0,15221.9,13246,1.14917,14
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs1n50_4.dat,6,51,5,44487.4,13055,3.40769,0,17507,13055,1.34102,15,44975.7,12952,3.47249,0,17810.2,12952,1.37509,15,41892.6,13575,3.08601,0,17836.9,13575,1.31395,14,43480.7,13507,3.21913,0,18103.5,13507,1.3403,14,43323.9,13020,3.32749,0,17902.5,13020,1.375,16,43711.2,13416,3.25814,0,17661.1,13416,1.31642,14,43596,13122,3.32236,0,17948.1,13122,1.36779,15,43053.8,13457,3.19936,0,17913.4,13457,1.33116,15,44177.4,13304,3.32061,0,17931.9,13304,1.34786,15,42498.2,12842,3.30931,0,18035.2,12842,1.40439,15
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs1n50_5.dat,6,51,6,48828.3,13144,3.71487,0,20449.9,13144,1.55583,16,47383.5,13436,3.52661,0,20480.9,13436,1.52433,16,46908.3,13064,3.59066,0,20295,13064,1.5535,18,45917.4,13356,3.43796,0,20583.7,13356,1.54116,16,43231.4,13302,3.24999,0,20498.8,13302,1.54103,15,47833.1,13163,3.63391,0,20154,13163,1.53111,15,47235.6,13063,3.61598,0,20198.7,13063,1.54625,15,46767.6,13046,3.58482,0,20547.7,13046,1.57502,16,47617.7,12799,3.72042,0,19798.1,12799,1.54685,16,46672,13267,3.5179,0,20487.7,13267,1.54426,17
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs2n100_2.dat,6,101,3,79299.9,25931,3.05811,0,17471.1,25931,0.673754,20,80108.7,26397,3.03476,0,17291.8,26397,0.655068,20,78010.3,26799,2.91094,0,17188.9,26799,0.641399,22,76944.9,26213,2.93537,0,17837,26213,0.680463,21,78984.9,25865,3.05374,0,17607.4,25865,0.680744,20,81274.7,26167,3.106,0,17350.2,26167,0.663056,21,75424.8,25730,2.9314,0,17036.2,25730,0.662116,20,79101.8,26885,2.94223,0,17236.5,26885,0.641119,20,71270.1,25942,2.74729,0,16765.4,25942,0.646266,18,81078.5,26426,3.06814,0,17369,26426,0.657268,20
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs2n100_3.dat,6,101,4,76531.3,26269,2.91337,0,17990,26269,0.684838,26,81129.7,25931,3.12868,0,18387.7,25931,0.709099,26,80278.5,25891,3.10063,0,18170.9,25891,0.701825,25,82639.9,26529,3.11508,0,18108,26529,0.682575,26,83081.9,26782,3.10216,0,18052.8,26782,0.674064,26,79576.8,25970,3.06418,0,18484.5,25970,0.711762,24,73048,26347,2.77254,0,17941.4,26347,0.680965,25,77568.8,26032,2.97975,0,18134.2,26032,0.69661,27,78058.2,26594,2.93518,0,18404.2,26594,0.692044,25,74706.1,26015,2.87166,0,17465.4,26015,0.67136,22
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs2n100_4.dat,6,101,5,79042.8,26024,3.0373,0,19153.6,26024,0.735999,27,78781.4,26238,3.00257,0,18664.5,26238,0.711352,25,82033.9,26117,3.14101,0,19050.8,26117,0.72944,29,80731.6,26321,3.06719,0,19039.8,26321,0.723369,27,80218.3,26193,3.06258,0,19272.3,26193,0.73578,27,76559.1,26189,2.92333,0,18611.4,26189,0.710659,26,81858.7,26203,3.12402,0,18852.5,26203,0.719478,27,84528.9,26313,3.21244,0,19204.1,26313,0.729835,29,81378.6,26456,3.076,0,19255,26456,0.727811,28,74393,25835,2.87954,0,18984.5,25835,0.734837,26
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs2n100_5.dat,6,101,6,80397.6,26194,3.06932,0,19629,26194,0.749368,29,84366,26751,3.15375,0,20755.2,26751,0.775865,29,75352.4,25567,2.94725,0,19770.3,25567,0.773276,26,76673,26501,2.89321,0,19960.5,26501,0.753197,28,80485.5,26546,3.03193,0,19930.5,26546,0.750791,26,77930.8,26415,2.95025,0,20081.8,26415,0.760244,28,78041.5,26704,2.92246,0,20350.3,26704,0.762068,27,78495.5,26416,2.97151,0,19569.6,26416,0.740823,28,76262.4,26420,2.88654,0,20275.6,26420,0.767433,27,81570.6,26367,3.09366,0,20220.1,26367,0.76687,29
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs2n200_2.dat,6,201,3,147524,58049,2.54138,0,23410.4,58049,0.403287,41,158159,60196,2.62741,0,23713.7,60196,0.393941,44,146679,58274,2.51705,0,23449,58274,0.402392,42,151855,58968,2.57521,0,23317.1,58968,0.395419,42,148564,58447,2.54186,0,23356.8,58447,0.399623,44,151652,57833,2.62224,0,23283.5,57833,0.402599,44,153301,58166,2.63558,0,23286.3,58166,0.400343,42,145001,59238,2.44777,0,23312.3,59238,0.393537,41,158548,58313,2.71891,0,23521.6,58313,0.403368,43,153110,58600,2.6128,0,23477.3,58600,0.400637,42
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs2n200_3.dat,6,201,4,154003,58867,2.61611,0,23931.4,58867,0.406533,56,151695,59188,2.56294,0,24012.3,59188,0.405695,54,162485,58907,2.75834,0,24240.4,58907,0.411503,55,156851,59494,2.63642,0,24013.9,59494,0.403635,63,152967,59685,2.56291,0,24300.3,59685,0.407143,50,150440,59465,2.5299,0,24080,59465,0.404944,65,150031,58661,2.55759,0,24234.5,58661,0.413129,50,147153,59551,2.47104,0,23714.6,59551,0.398223,55,152067,59010,2.57698,0,24150.2,59010,0.409256,54,158414,58571,2.70465,0,24066.6,58571,0.410896,57
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs2n200_4.dat,6,201,5,159998,58474,2.73622,0,24633.5,58474,0.421273,50,161036,59930,2.68706,0,25099.6,59930,0.418815,59,158152,59059,2.67787,0,24763.6,59059,0.419303,61,159706,59560,2.68143,0,24732.3,59560,0.41525,58,158025,60056,2.63129,0,25078.6,60056,0.417587,62,156132,58052,2.68951,0,24850.1,58052,0.428067,58,156828,58625,2.6751,0,24516.7,58625,0.418195,53,151801,59127,2.56737,0,25027.8,59127,0.423288,59,154817,58545,2.64441,0,24664.6,58545,0.421293,58,150747,59293,2.54241,0,24620.7,59293,0.415237,60
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs2n200_5.dat,6,201,6,147877,58915,2.51,0,25569.9,58915,0.434013,59,152004,58437,2.60115,0,25306.8,58437,0.433061,63,151231,58994,2.56349,0,25515.5,58994,0.43251,60,148389,58786,2.52423,0,25536.6,58786,0.434399,63,155275,59570,2.6066,0,25867.5,59570,0.434238,61,154471,58415,2.64438,0,25552,58415,0.437422,60,156423,59098,2.64684,0,25849,59098,0.437392,65,161301,58600,2.75258,0,25716.5,58600,0.438848,68,148627,58742,2.53016,0,25552.9,58742,0.435002,65,151782,58809,2.58094,0,25444.1,58809,0.432657,64
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs2n50_2.dat,6,51,3,49344.2,13133,3.75726,0,14977.6,13133,1.14045,11,48633,13343,3.64484,0,14666.4,13343,1.09918,11,45461.2,13522,3.36202,0,15222.4,13522,1.12575,10,45213,13183,3.42965,0,14647.1,13183,1.11106,11,48547.4,13125,3.69885,0,14963.2,13125,1.14005,12,47292.1,13076,3.61671,0,14810.8,13076,1.13267,11,47743.5,12800,3.72996,0,14628,12800,1.14282,11,45137.5,13181,3.42443,0,14088.2,13181,1.06883,10,47120.9,12949,3.63896,0,14843.4,12949,1.1463,11,43577.7,13535,3.21963,0,14771.6,13535,1.09136,10
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs2n50_3.dat,6,51,4,47247.8,13508,3.49776,0,16746.1,13508,1.23971,13,48194.5,12870,3.74471,0,16464,12870,1.27925,13,46985.7,13073,3.5941,0,15911.5,13073,1.21713,13,51400.5,13569,3.78808,0,16933.7,13569,1.24797,14,49281.7,12899,3.82058,0,16180.6,12899,1.25441,12,50325.4,13383,3.76039,0,16734.5,13383,1.25043,13,50546.3,13524,3.73753,0,16260,13524,1.20231,13,49101.8,13454,3.64961,0,16451.3,13454,1.22278,12,51768.6,13490,3.83755,0,16675.5,13490,1.23614,14,47796,13277,3.59991,0,16391,13277,1.23454,12
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs2n50_4.dat,6,51,5,52403.5,13318,3.93479,0,19180.8,13318,1.44021,16,50348.8,13539,3.7188,0,18921.4,13539,1.39755,15,44862.7,13393,3.34971,0,18936.6,13393,1.41391,16,52917.9,13033,4.0603,0,19053.1,13033,1.46191,15,48577.4,13801,3.51985,0,19420.7,13801,1.40719,15,48709.3,13207,3.68814,0,18632.7,13207,1.41082,13,48915,13191,3.70821,0,18986,13191,1.43931,15,51948.2,13075,3.97309,0,18945.7,13075,1.449,15,51478.1,13345,3.85748,0,18789.9,13345,1.40801,14,48695.5,13487,3.61055,0,18469.7,13487,1.36944,15
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs2n50_5.dat,6,51,6,54755.6,13555,4.03952,0,21483.4,13555,1.58491,16,52069.2,13444,3.87304,0,21061.5,13444,1.56661,16,51134,13570,3.76816,0,21540.9,13570,1.58739,15,51911.9,13146,3.94888,0,21061.7,13146,1.60214,15,50578.5,13054,3.87456,0,20893.1,13054,1.60051,16,51111.6,13291,3.84558,0,21297.6,13291,1.60241,16,51740.6,13400,3.86124,0,21480.9,13400,1.60305,17,53092.3,13001,4.08371,0,20622.6,13001,1.58623,15,49985.4,13013,3.84119,0,20433.7,13013,1.57025,16,51312.2,13164,3.89792,0,21531.1,13164,1.63561,16
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs3n100_2.dat,6,101,3,74156.2,28012,2.6473,0,17617,28012,0.628909,22,70500.7,28001,2.51779,0,18453.3,28001,0.659023,21,70427.8,27760,2.53702,0,18116.2,27760,0.652602,22,75867,27600,2.7488,0,18014.2,27600,0.65269,22,70574,27535,2.56307,0,18099.9,27535,0.657342,22,78806.2,27839,2.83078,0,18273,27839,0.656381,22,70967.6,27768,2.55573,0,18306.6,27768,0.65927,22,77310.7,27559,2.80528,0,18250.3,27559,0.662225,21,70941.7,27918,2.54107,0,18290,27918,0.655132,21,72951.6,27736,2.63021,0,18052.8,27736,0.650879,18
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs3n100_3.dat,6,101,4,76909.9,28283,2.7193,0,19477.4,28283,0.688661,26,76685.9,27689,2.76954,0,19265.3,27689,0.695774,27,74097.5,27866,2.65906,0,19078.4,27866,0.684649,26,80009.1,27274,2.93353,0,19158.4,27274,0.702443,27,76576.7,28417,2.69475,0,19636.3,28417,0.691005,28,74365.8,27779,2.67705,0,19165.5,27779,0.689929,25,79176.6,28277,2.80004,0,19199.4,28277,0.678977,27,78632.4,27818,2.82667,0,19215.6,27818,0.690761,26,75323.4,27194,2.76985,0,18844.8,27194,0.692976,26,79420.7,27333,2.90567,0,19190.8,27333,0.702112,27
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs3n100_4.dat,6,101,5,74045.4,28176,2.62796,0,21144.9,28176,0.750456,28,73280.4,27854,2.63088,0,20641.1,27854,0.741046,28,76550.9,27921,2.7417,0,21017.4,27921,0.752745,28,75349,27651,2.725,0,20706.3,27651,0.748845,29,77759.7,28224,2.75509,0,21341,28224,0.756131,31,79437.2,27492,2.88947,0,21074.5,27492,0.766567,31,78406.3,28299,2.77064,0,20997.9,28299,0.742001,31,73069.7,27479,2.65911,0,20770.5,27479,0.75587,29,76827.5,28306,2.71418,0,20843.3,28306,0.736356,29,80838.5,27970,2.89019,0,21367.5,27970,0.763945,33
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Big_Instances/Istanze001005/abs3n100_5.dat,6,101,6,78734.3,27443,2.86901,0,22252.4,27443,0.81086,32,79421.5,27543,2.88354,0,22388,27543,0.812838,32,79350.2,27533,2.882,0,22445.2,27533,0.81521,31,78553.8,28148,2.79074,0,22117.8,28148,0.785766,30,74976.5,27836,2.69351,0,22623.7,27836,0.812749,32,82135.3,27774,2.95727,0,22764,27774,0.819616,34,79821.5,27479,2.90482,0,22530.1,27479,0.819902,30,78372.2,27510,2.84886,0,22642.8,27510,0.823074,32,76961.5,27867,2.76174,0,21941.9,27867,0.787378,31,81553.9,27981,2.91462,0,22792.2,27981,0.814561,32
